user_id,user_min,user_max,pred_order_seq,prediction,prediction_values
user_14456,60.0,650.0,3,1.087037205696106,701.3519513607025
user_14456,60.0,650.0,4,1.0896083116531372,702.868903875351
user_14457,3.17,97.92333333333333,1,1.0863429307937622,106.10461383581162
user_14457,3.17,97.92333333333333,2,1.0902103185653687,106.4710617184639
user_14457,3.17,97.92333333333333,3,1.0895558595657349,106.40904954671859
user_14457,3.17,97.92333333333333,4,1.089019536972046,106.35823119322458
user_14478,1.04,10.776666666666667,1,1.086708664894104,11.620920033852261
user_14478,1.04,10.776666666666667,2,1.0905553102493286,11.658373537460964
user_14478,1.04,10.776666666666667,3,1.0896203517913818,11.649270158608758
user_14478,1.04,10.776666666666667,4,1.0888197422027588,11.641474889914196
user_14522,0.37,3.49,1,1.077199101448059,3.7308611965179446
user_14522,0.37,3.49,2,1.0828317403793335,3.7484350299835207
user_14522,0.37,3.49,3,1.0880317687988281,3.764659118652344
user_14522,0.37,3.49,4,1.089306354522705,3.76863582611084
user_14525,10.57,110.55,1,1.0862659215927124,119.17486684083937
user_14525,10.57,110.55,2,1.0897183418273926,119.52003981590269
user_14525,10.57,110.55,3,1.0895806550979614,119.50627389669418
user_14525,10.57,110.55,4,1.089247703552246,119.47298540115355
user_14562,0.7963636363636364,396.58,1,1.0821242332458496,429.0834276676178
user_14562,0.7963636363636364,396.58,2,1.0853363275527954,430.35472203276373
user_14562,0.7963636363636364,396.58,3,1.0896577835083008,432.06508358521893
user_14562,0.7963636363636364,396.58,4,1.089139699935913,431.8600345849991
user_14569,4.99,65.016,1,1.0854618549346924,70.14593330430985
user_14569,4.99,65.016,2,1.0888079404830933,70.34678543543815
user_14569,4.99,65.016,3,1.0896451473236084,70.39703961324692
user_14569,4.99,65.016,4,1.0896193981170654,70.39549399137496
user_14585,15.0,50.0,1,1.0845080614089966,52.95778214931488
user_14585,15.0,50.0,2,1.087895393371582,53.07633876800537
user_14585,15.0,50.0,3,1.089726448059082,53.14042568206787
user_14585,15.0,50.0,4,1.0900046825408936,53.150163888931274
user_14593,0.4,1130.36,1,1.0858995914459229,1227.4231023502348
user_14593,0.4,1130.36,2,1.0892478227615356,1231.2064698076247
user_14593,0.4,1130.36,3,1.089611530303955,1231.617444782257
user_14593,0.4,1130.36,4,1.0894348621368408,1231.4178168201445
user_1460,6.29,100.0,1,1.08613121509552,108.07135616660118
user_1460,6.29,100.0,2,1.0894612073898315,108.38340974450111
user_1460,6.29,100.0,3,1.089596152305603,108.39605543255806
user_1460,6.29,100.0,4,1.0893433094024658,108.37236152410507
user_14604,1.445,42.55,1,1.085369348526001,46.059107071161264
user_14604,1.445,42.55,2,1.0890556573867798,46.21063279688358
user_14604,1.445,42.55,3,1.0896354913711548,46.23446687281132
user_14604,1.445,42.55,4,1.0895488262176514,46.230904501676555
user_14619,1.79,1.79,1,1.0361562967300415,1.79
user_14619,1.79,1.79,2,1.0757611989974976,1.79
user_14619,1.79,1.79,3,1.083017349243164,1.79
user_14619,1.79,1.79,4,1.0872565507888794,1.79
user_14642,4.99,326.45,1,1.0722442865371704,349.6736483502388
user_14642,4.99,326.45,2,1.082348108291626,352.92162289142607
user_14642,4.99,326.45,3,1.0858144760131836,354.035921459198
user_14642,4.99,326.45,4,1.0896427631378174,355.2665626382828
user_14645,1.99,28.31375,1,1.0851571559906006,30.55540568500757
user_14645,1.99,28.31375,2,1.0889800786972046,30.65603934660554
user_14645,1.99,28.31375,3,1.0896458625793457,30.67356527507305
user_14645,1.99,28.31375,4,1.0895940065383911,30.672200229614972
user_14650,100.0,330.0,1,1.085187554359436,349.5931375026703
user_14650,100.0,330.0,2,1.0890742540359497,350.48707842826843
user_14650,100.0,330.0,3,1.0896401405334473,350.61723232269287
user_14650,100.0,330.0,4,1.0895607471466064,350.5989718437195
user_1467,12.915,29.535,1,1.0846198797225952,30.941382400989532
user_1467,12.915,29.535,2,1.0883889198303223,31.004023847579955
user_1467,12.915,29.535,3,1.089695692062378,31.025742402076723
user_1467,12.915,29.535,4,1.0898354053497314,31.028064436912537
user_14688,0.18,5.334,1,1.085325837135315,5.773769364595413
user_14688,0.18,5.334,2,1.0890495777130127,5.792961523532867
user_14688,0.18,5.334,3,1.089637041091919,5.79598930978775
user_14688,0.18,5.334,4,1.0895551443099976,5.795567213773727
user_14739,0.4,229.96,1,1.0845551490783691,249.37048002243043
user_14739,0.4,229.96,2,1.0886479616165161,250.31002606868745
user_14739,0.4,229.96,3,1.089685082435608,250.54810752391816
user_14739,0.4,229.96,4,1.0897578001022339,250.5648005914688
user_14751,1.26,3.685,1,1.0847920179367065,3.890620643496513
user_14751,1.26,3.685,2,1.0888311862945557,3.900415626764297
user_14751,1.26,3.685,3,1.0896663665771484,3.902440938949585
user_14751,1.26,3.685,4,1.0896766185760498,3.9024658000469206
user_14780,2.62,170.21,1,0.9951407313346863,169.39563516438008
user_14780,2.62,170.21,2,0.9914337396621704,168.77438042998315
user_14780,2.62,170.21,3,0.9914337396621704,168.77438042998315
user_14780,2.62,170.21,4,0.9909961819648743,168.7010501354933
user_14799,0.195,16.537777777777777,1,1.0858060121536255,17.940086366401776
user_14799,0.195,16.537777777777777,2,1.0892497301101685,17.9963662836949
user_14799,0.195,16.537777777777777,3,1.089613676071167,18.00231417165862
user_14799,0.195,16.537777777777777,4,1.0894436836242676,17.99953602287504
user_14801,79.15,170.21,1,1.0853805541992188,177.98475326538087
user_14801,79.15,170.21,2,1.089072346687317,178.3209278893471
user_14801,79.15,170.21,3,1.0896342992782593,178.37209929227828
user_14801,79.15,170.21,4,1.0895426273345947,178.3637516450882
user_14813,5.23,169.36,1,1.0824357271194458,182.89017589211466
user_14813,5.23,169.36,2,1.0859636068344116,183.469206789732
user_14813,5.23,169.36,3,1.0896475315093994,184.07384934663773
user_14813,5.23,169.36,4,1.0894185304641724,184.03626340508464
user_14855,9.338125,41.8625,1,1.0831644535064697,44.567371872514485
user_14855,9.338125,41.8625,2,1.0869859457015991,44.69166351772844
user_14855,9.338125,41.8625,3,1.0897440910339355,44.781370470821855
user_14855,9.338125,41.8625,4,1.0898771286010742,44.78569743454456
user_14885,4.88,10.385,1,1.0759708881378174,10.803219739198685
user_14885,4.88,10.385,2,1.0830711126327515,10.842306475043298
user_14885,4.88,10.385,3,1.0873548984527588,10.865888715982436
user_14885,4.88,10.385,4,1.0895978212356567,10.878236005902291
user_14904,1.36,48.35,1,1.0871295928955078,52.444219570159916
user_14904,1.36,48.35,2,1.090087890625,52.58322998046875
user_14904,1.36,48.35,3,1.0896722078323364,52.56369704604149
user_14904,1.36,48.35,4,1.0891424417495728,52.538803337812425
user_14925,0.2,60.0,1,1.085306167602539,65.10130882263184
user_14925,0.2,60.0,2,1.0884708166122437,65.29055483341217
user_14925,0.2,60.0,3,1.0896669626235962,65.36208436489105
user_14925,0.2,60.0,4,1.0897425413131714,65.36660397052765
user_1496,0.0,63.81,1,1.087170958518982,69.37237886309624
user_1496,0.0,63.81,2,1.09000825881958,69.5534269952774
user_1496,0.0,63.81,3,1.0896095037460327,69.52798243403436
user_1496,0.0,63.81,4,1.0891945362091064,69.50150335550309
user_14969,2.64,19.88,1,1.0849274396896362,21.34414906024933
user_14969,2.64,19.88,2,1.088248372077942,21.401401934623717
user_14969,2.64,19.88,3,1.0896912813186646,21.426277689933777
user_14969,2.64,19.88,4,1.0898511409759521,21.429033670425415
user_150,6.99,58.04,1,1.081987977027893,62.22548622727394
user_150,6.99,58.04,2,1.0850608348846436,62.382355620861055
user_150,6.99,58.04,3,1.0896626710891724,62.61727935910225
user_150,6.99,58.04,4,1.0890165567398071,62.58429522156715
user_15000,3.316666666666667,10.46,1,1.0844449996948242,11.063218781153362
user_15000,3.316666666666667,10.46,2,1.0883647203445435,11.091218652327857
user_15000,3.316666666666667,10.46,3,1.0897042751312256,11.10078753868739
user_15000,3.316666666666667,10.46,4,1.0898596048355103,11.101897110541662
user_15009,29.11,85.11,1,1.0822038650512695,89.7134164428711
user_15009,29.11,85.11,2,1.0854675769805908,89.89618431091309
user_15009,29.11,85.11,3,1.089662790298462,90.13111625671387
user_15009,29.11,85.11,4,1.089198350906372,90.10510765075684
user_15117,12.565,380.7025,1,1.0861973762512207,412.4349865996837
user_15117,12.565,380.7025,2,1.089605689048767,413.6897143521905
user_15117,12.565,380.7025,3,1.089587688446045,413.6830876553058
user_15117,12.565,380.7025,4,1.089290738105774,413.57376909941433
user_15132,1.77,29.82,1,1.0858968496322632,32.22940663218498
user_15132,1.77,29.82,2,1.0892908573150635,32.32460854768753
user_15132,1.77,29.82,3,1.0896092653274536,32.33353989243508
user_15132,1.77,29.82,4,1.0894215106964111,32.328273375034335
user_15139,2.135,17.5,1,1.0851478576660156,18.808296833038327
user_15139,2.135,17.5,2,1.088566541671753,18.860824912786484
user_15139,2.135,17.5,3,1.0896673202514648,18.87773837566376
user_15139,2.135,17.5,4,1.0897276401519775,18.878665190935138
user_15143,6.8,16.98,1,1.0698072910308838,17.690638222694396
user_15143,6.8,16.98,2,1.0819201469421387,17.813947095870972
user_15143,6.8,16.98,3,1.084839105606079,17.843662095069885
user_15143,6.8,16.98,4,1.0896875858306885,17.89301962375641
user_15162,3.393333333333333,7.6,1,1.082434892654419,7.946776115099588
user_15162,3.393333333333333,7.6,2,1.0859615802764893,7.961611714363098
user_15162,3.393333333333333,7.6,3,1.0896475315093994,7.977117282549541
user_15162,3.393333333333333,7.6,4,1.089417576789856,7.976149939695993
user_15194,1.2,20.0,1,1.0829520225524902,21.559498023986816
user_15194,1.2,20.0,2,1.0869905948638916,21.635423183441162
user_15194,1.2,20.0,3,1.089634656906128,21.685131549835205
user_15194,1.2,20.0,4,1.0898746252059937,21.68964295387268
user_15196,1.7,16.11,1,1.0828415155410767,17.303746238946914
user_15196,1.7,16.11,2,1.0862215757369995,17.352452906370164
user_15196,1.7,16.11,3,1.0897847414016724,17.4037981235981
user_15196,1.7,16.11,4,1.0895392894744873,17.40026116132736
user_15213,0.91,10.1675,1,1.0860488414764404,10.964097149968147
user_15213,0.91,10.1675,2,1.0893044471740723,10.994235919713974
user_15213,0.91,10.1675,3,1.0896053314208984,10.997021355628968
user_15213,0.91,10.1675,4,1.0894017219543457,10.995136440992356
user_15243,5.28,84.8425,1,1.085594892501831,91.65264363467693
user_15243,5.28,84.8425,2,1.0891612768173218,91.93639408677817
user_15243,5.28,84.8425,3,1.0896235704421997,91.97317532330752
user_15243,5.28,84.8425,4,1.0894931554794312,91.96279918283224
user_15250,21.71,50.0,1,1.0859578847885132,52.43174856066704
user_15250,21.71,50.0,2,1.0893137454986572,52.526685860157016
user_15250,21.71,50.0,3,1.0896068811416626,52.53497866749764
user_15250,21.71,50.0,4,1.0894079208374023,52.52935008049011
user_15268,0.0,11.213333333333333,1,1.0854130983352661,12.17109887599945
user_15268,0.0,11.213333333333333,2,1.08872652053833,12.208253383636475
user_15268,0.0,11.213333333333333,3,1.0896503925323486,12.218613068262735
user_15268,0.0,11.213333333333333,4,1.0896501541137695,12.218610394795736
user_15269,7.29,143.22,1,1.0858262777328491,154.88636593222617
user_15269,7.29,143.22,2,1.088877558708191,155.3011265552044
user_15269,7.29,143.22,3,1.0896317958831787,155.40365001440048
user_15269,7.29,143.22,4,1.089560866355896,155.39400856375696
user_15294,3.32,88.7625,1,1.0848076343536377,96.0086762982607
user_15294,3.32,88.7625,2,1.0870790481567383,96.20275157213212
user_15294,3.32,88.7625,3,1.0897581577301025,96.43166139185429
user_15294,3.32,88.7625,4,1.090149998664856,96.46514126092195
user_15337,2.3,12.98,1,1.0798108577728271,13.832379961013793
user_15337,2.3,12.98,2,1.083220362663269,13.868793473243713
user_15337,2.3,12.98,3,1.0891269445419312,13.931875767707826
user_15337,2.3,12.98,4,1.0888268947601318,13.928671236038209
user_15338,10.64,25.53,1,1.0811412334442139,26.738192965984346
user_15338,10.64,25.53,2,1.0829453468322754,26.76505621433258
user_15338,10.64,25.53,3,1.0897027254104614,26.865673581361772
user_15338,10.64,25.53,4,1.0885751247406006,26.848883607387545
user_15342,0.0,40.53,1,1.085969090461731,44.014327236413955
user_15342,0.0,40.53,2,1.0899879932403564,44.17721336603165
user_15342,0.0,40.53,3,1.0895739793777466,44.16043338418007
user_15342,0.0,40.53,4,1.0891618728637695,44.14373070716858
user_1535,3.025,131.625,1,1.0858659744262695,142.66736431121825
user_1535,3.025,131.625,2,1.0892750024795532,143.10576531887054
user_1535,3.025,131.625,3,1.0896109342575073,143.14896614551543
user_1535,3.025,131.625,4,1.0894296169281006,143.12564873695374
user_15350,1.03,9.846666666666668,1,1.0790191888809204,10.543352515300116
user_15350,1.03,9.846666666666668,2,1.0834237337112427,10.582185918887458
user_15350,1.03,9.846666666666668,3,1.0886801481246948,10.628529972632727
user_15350,1.03,9.846666666666668,4,1.089003562927246,10.631381413141888
user_1537,1.85,41.666666666666664,1,1.069223165512085,44.422902373472844
user_1537,1.85,41.666666666666664,2,1.081807255744934,44.92395889957746
user_1537,1.85,41.666666666666664,3,1.084594964981079,45.03495618899663
user_1537,1.85,41.666666666666664,4,1.0896961688995361,45.23806912501653
user_154,7.49,447.276,1,1.0759525299072266,480.67885931777954
user_154,7.49,447.276,2,1.0830152034759521,483.7849242758751
user_154,7.49,447.276,3,1.087382197380066,485.7054670569897
user_154,7.49,447.276,4,1.0895634889602661,486.6647685558796
user_15419,6.085,265.71,1,1.0775939226150513,285.85532215893267
user_15419,6.085,265.71,2,1.082724928855896,287.187459654212
user_15419,6.085,265.71,3,1.0882554054260254,288.6233096337318
user_15419,6.085,265.71,4,1.0891965627670288,288.86765760838983
user_15430,14.6775,339.8,1,1.0855977535247803,367.6297556203604
user_15430,14.6775,339.8,2,1.0884371995925903,368.552923424542
user_15430,14.6775,339.8,3,1.0896602869033813,368.9505766287446
user_15430,14.6775,339.8,4,1.0897243022918701,368.97138947188853
user_15435,5.11,12.34,1,1.0853350162506104,12.956972167491912
user_15435,5.11,12.34,2,1.0887404680252075,12.98159358382225
user_15435,5.11,12.34,3,1.089652180671692,12.988185266256332
user_15435,5.11,12.34,4,1.089653491973877,12.98819474697113
user_15494,0.18,182.61,1,1.0825062990188599,197.6616241300106
user_15494,0.18,182.61,2,1.086029291152954,198.30432358503344
user_15494,0.18,182.61,3,1.0896655321121216,198.96768302321436
user_15494,0.18,182.61,4,1.0894486904144287,198.92812459230424
user_15495,8.475,1278.72,1,1.085547685623169,1387.3865199244024
user_15495,8.475,1278.72,2,1.088521122932434,1391.1635137993098
user_15495,8.475,1278.72,3,1.0896573066711426,1392.6067455124855
user_15495,8.475,1278.72,4,1.0897027254104614,1392.6644384390115
user_15528,2.005,103.01,1,1.0853793621063232,111.63374246954919
user_15528,2.005,103.01,2,1.0887161493301392,111.97077466309071
user_15528,2.005,103.01,3,1.089652419090271,112.06534259021282
user_15528,2.005,103.01,4,1.0896565914154053,112.06576401591302
user_15532,5.96,58.96666666666667,1,1.082210898399353,63.324392354488374
user_15532,5.96,58.96666666666667,2,1.085511565208435,63.49934969981511
user_15532,5.96,58.96666666666667,3,1.0896543264389038,63.71894366343816
user_15532,5.96,58.96666666666667,4,1.0892176628112793,63.695797580083216
user_15545,4.26,57.376666666666665,1,1.0820045471191406,61.732474861145015
user_15545,4.26,57.376666666666665,2,1.0850944519042969,61.8966003036499
user_15545,4.26,57.376666666666665,3,1.0896618366241455,62.13920455535253
user_15545,4.26,57.376666666666665,4,1.08903169631958,62.105733602841696
user_15547,4.2,20.0,1,1.0822727680206299,21.29990973472595
user_15547,4.2,20.0,2,1.0856361389160156,21.353050994873048
user_15547,4.2,20.0,3,1.0896522998809814,21.416506338119508
user_15547,4.2,20.0,4,1.0892730951309204,21.41051490306854
user_15563,8.125,23.83,1,1.0834407806396484,25.140437459945677
user_15563,8.125,23.83,2,1.0874783992767334,25.203848260641095
user_15563,8.125,23.83,3,1.0897530317306519,25.239571363329887
user_15563,8.125,23.83,4,1.0900955200195312,25.244950141906738
user_1557,0.64,6.243333333333333,1,1.0822625160217285,6.704277631441752
user_1557,0.64,6.243333333333333,2,1.0856155157089233,6.723065606355667
user_1557,0.64,6.243333333333333,3,1.0896528959274292,6.745688393513362
user_1557,0.64,6.243333333333333,4,1.089263916015625,6.743508809407552
user_15579,10.615555555555556,212.05833333333334,1,1.0860711336135864,229.39674157493644
user_15579,10.615555555555556,212.05833333333334,2,1.089347004890442,230.05664218458864
user_15579,10.615555555555556,212.05833333333334,3,1.0896028280258179,230.1081759075986
user_15579,10.615555555555556,212.05833333333334,4,1.0893861055374146,230.06451872752774
user_15618,1.27,26.84,1,1.081977128982544,28.93615518808365
user_15618,1.27,26.84,2,1.085038661956787,29.014438586235045
user_15618,1.27,26.84,3,1.0896629095077515,29.132680596113204
user_15618,1.27,26.84,4,1.0890069007873535,29.11590645313263
user_15619,16.78625,83.61,1,1.0851889848709106,89.30264742776751
user_15619,16.78625,83.61,2,1.0884827375411987,89.52274833276869
user_15619,16.78625,83.61,3,1.0896700620651245,89.60208980992437
user_15619,16.78625,83.61,4,1.0897504091262817,89.60745890185237
user_15623,17.02,68.09,1,1.0820214748382568,72.27883671998978
user_15623,17.02,68.09,2,1.085128903388977,72.43753309607507
user_15623,17.02,68.09,3,1.0896611213684082,72.66899346828461
user_15623,17.02,68.09,4,1.0890470743179321,72.6376340854168
user_15624,0.68,6.76,1,1.0850610733032227,7.277171325683594
user_15624,0.68,6.76,2,1.0888954401016235,7.300484275817871
user_15624,0.68,6.76,3,1.089653491973877,7.305093231201171
user_15624,0.68,6.76,4,1.0896302461624146,7.304951896667481
user_15649,4.32,29.36,1,1.0851186513900757,31.491371030807496
user_15649,4.32,29.36,2,1.0889079570770264,31.58625524520874
user_15649,4.32,29.36,3,1.0896507501602173,31.60485478401184
user_15649,4.32,29.36,4,1.089620590209961,31.604099578857422
user_15655,0.2,18.63,1,1.0823390483856201,20.14750866174698
user_15655,0.2,18.63,2,1.0857694149017334,20.210730316638944
user_15655,0.2,18.63,3,1.089650273323059,20.282254537343977
user_15655,0.2,18.63,4,1.0893323421478271,20.276395065784452
user_15671,4.26,12.255,1,1.080054521560669,12.895035899877549
user_15671,4.26,12.255,2,1.0834556818008423,12.922228175997734
user_15671,4.26,12.255,3,1.0891603231430054,12.967836783528329
user_15671,4.26,12.255,4,1.0886969566345215,12.964132168293
user_15672,21.666666666666668,120.04545454545455,1,1.0845626592636108,128.36462646361554
user_15672,21.666666666666668,120.04545454545455,2,1.0883513689041138,128.73735512567288
user_15672,21.666666666666668,120.04545454545455,3,1.0897002220153809,128.87005365978587
user_15672,21.666666666666668,120.04545454545455,4,1.0898526906967163,128.88505334384513
user_15690,9.21,71.02,1,1.0842599868774414,76.22810978889464
user_15690,9.21,71.02,2,1.0874899625778198,76.42775458693504
user_15690,9.21,71.02,3,1.0897588729858398,76.56799593925476
user_15690,9.21,71.02,4,1.0901588201522827,76.59271667361259
user_15701,52.915,2986.23,1,1.0857733488082886,3237.830250659585
user_15701,52.915,2986.23,2,1.0890778303146362,3247.523335829377
user_15701,52.915,2986.23,3,1.0896230936050415,3249.1227648180725
user_15701,52.915,2986.23,4,1.089501976966858,3248.767491566539
user_15707,0.0,276.62666666666667,1,1.0714752674102783,296.3986316394806
user_15707,0.0,276.62666666666667,2,1.0822173357009888,299.3701741838455
user_15707,0.0,276.62666666666667,3,1.0855114459991455,300.281412935257
user_15707,0.0,276.62666666666667,4,1.0896579027175903,301.42843343575794
user_15747,0.85,23.09,1,1.0822852849960327,24.920024738311767
user_15747,0.85,23.09,2,1.08566153049469,24.995112438201904
user_15747,0.85,23.09,3,1.0896519422531128,25.083859195709227
user_15747,0.85,23.09,4,1.0892843008041382,25.075682849884032
user_15765,2.69,36.17,1,1.083410382270813,38.96257959842682
user_15765,2.69,36.17,2,1.0878496170043945,39.111205177307134
user_15765,2.69,36.17,3,1.089638590812683,39.17110002040863
user_15765,2.69,36.17,4,1.0898823738098145,39.17926187515259
user_15770,2.5,127.485,1,1.0860284566879272,138.23726665914057
user_15770,2.5,127.485,2,1.0893315076828003,138.6500984877348
user_15770,2.5,127.485,3,1.0896044969558716,138.68421805202962
user_15770,2.5,127.485,4,1.08939528465271,138.65806965231894
user_15839,0.035,218.155,1,1.0683317184448242,233.05951442718506
user_15839,0.035,218.155,2,1.0816535949707031,235.96528213500977
user_15839,0.035,218.155,3,1.0842381715774536,236.5290299844742
user_15839,0.035,218.155,4,1.0897141695022583,237.72345465183258
user_15847,5.1,85.11,1,1.0857208967208862,91.9685289466381
user_15847,5.1,85.11,2,1.0892137289047241,92.24799044966697
user_15847,5.1,85.11,3,1.0896177291870117,92.2803145122528
user_15847,5.1,85.11,4,1.0894638299942017,92.26800103783607
user_15868,11.9,39.645,1,1.0841811895370483,41.98060710370541
user_15868,11.9,39.645,2,1.0878539085388184,42.082506692409524
user_15868,11.9,39.645,3,1.0897427797317505,42.13491342365742
user_15868,11.9,39.645,4,1.090048909187317,42.143406985402116
user_15872,2.24,31.8975,1,1.0862681865692139,34.45599874317646
user_15872,2.24,31.8975,2,1.0897222757339478,34.55843839257955
user_15872,2.24,31.8975,3,1.0895805358886719,34.554234743118286
user_15872,2.24,31.8975,4,1.0892465114593506,34.54432841360569
user_15885,0.0,6.01625,1,1.0866905450820923,6.537801991850138
user_15885,0.0,6.01625,2,1.0905210971832275,6.560847550928593
user_15885,0.0,6.01625,3,1.0895898342132568,6.555244840085507
user_15885,0.0,6.01625,4,1.088837742805481,6.550720070153475
user_15890,0.0,47.66,1,1.0850017070770264,51.711181359291075
user_15890,0.0,47.66,2,1.0889166593551636,51.897767984867095
user_15890,0.0,47.66,3,1.0896544456481934,51.932930879592895
user_15890,0.0,47.66,4,1.0896291732788086,51.931726398468015
user_15933,0.0,5.8725,1,1.0861105918884277,6.378184450864792
user_15933,0.0,5.8725,2,1.0901768207550049,6.402063379883765
user_15933,0.0,5.8725,3,1.089561939239502,6.398452488183975
user_15933,0.0,5.8725,4,1.0890588760375977,6.3954982495307915
user_15952,2.51,17.19,1,1.0857508182525635,18.448822011947634
user_15952,2.51,17.19,2,1.088973879814148,18.496136555671693
user_15952,2.51,17.19,3,1.0896289348602295,18.50575276374817
user_15952,2.51,17.19,4,1.089537501335144,18.504410519599915
user_15963,0.585,1.83,1,1.0860131978988647,1.9370864313840868
user_15963,0.585,1.83,2,1.0893371105194092,1.9412247025966645
user_15963,0.585,1.83,3,1.0896044969558716,1.9415575987100602
user_15963,0.585,1.83,4,1.0893949270248413,1.9412966841459276
user_16026,2.42,345.96,1,1.0642242431640625,368.023596496582
user_16026,2.42,345.96,2,1.0808749198913574,373.7437699794769
user_16026,2.42,345.96,3,1.0835009813308716,374.6459271264076
user_16026,2.42,345.96,4,1.089534878730774,376.71881223917006
user_16058,3.45,70.0,1,1.0856660604476929,75.70107632279397
user_16058,3.45,70.0,2,1.088925838470459,75.91801455020905
user_16058,3.45,70.0,3,1.0896334648132324,75.96510708332062
user_16058,3.45,70.0,4,1.0895613431930542,75.96030738949776
user_16088,0.99,500.0,1,1.0514428615570068,525.670502345562
user_16088,0.99,500.0,2,1.078376293182373,539.110554060936
user_16088,0.99,500.0,3,1.083403468132019,541.6191646325589
user_16088,0.99,500.0,4,1.0883831977844238,544.1040995264053
user_16102,0.18,87.72,1,1.0857945680618286,95.23045648813248
user_16102,0.18,87.72,2,1.088816523551941,95.4949984717369
user_16102,0.18,87.72,3,1.0896356105804443,95.5667013502121
user_16102,0.18,87.72,4,1.0895832777023315,95.5621201300621
user_16104,0.09,27.75,1,1.0824357271194458,30.030172212123873
user_16104,0.09,27.75,2,1.0859636068344116,30.127753365039826
user_16104,0.09,27.75,3,1.0896475315093994,30.229650721549987
user_16104,0.09,27.75,4,1.0894185304641724,30.22331655263901
user_16105,15.8,240.0,1,1.0779651403427124,257.4797844648361
user_16105,15.8,240.0,2,1.0830978155136108,258.63053023815155
user_16105,15.8,240.0,3,1.0882970094680786,259.7961895227432
user_16105,15.8,240.0,4,1.0893683433532715,260.03638257980344
user_16117,4.68,85.11,1,1.08604097366333,92.03027551174165
user_16117,4.68,85.11,2,1.0892890691757202,92.29151983380319
user_16117,4.68,85.11,3,1.0896061658859253,92.31702392220498
user_16117,4.68,85.11,4,1.0894074440002441,92.30104072093965
user_16190,17.235,100.0,1,1.0634158849716187,105.24861571967602
user_16190,17.235,100.0,2,1.059263825416565,104.904970510602
user_16190,17.235,100.0,3,1.059263825416565,104.904970510602
user_16190,17.235,100.0,4,1.058777928352356,104.86475524008274
user_16238,3.58,895.15,1,1.0824357271194458,968.6472212278843
user_16238,3.58,895.15,2,1.0859636068344116,971.7925729453564
user_16238,3.58,895.15,3,1.0896475315093994,975.0770496678352
user_16238,3.58,895.15,4,1.0894185304641724,974.8728792059421
user_163,1.0,168.59222222222223,1,1.0824267864227295,182.40631052944397
user_163,1.0,168.59222222222223,2,1.0859452486038208,182.9959774251779
user_163,1.0,168.59222222222223,3,1.089647650718689,183.6164712231689
user_163,1.0,168.59222222222223,4,1.0894105434417725,183.57673388772542
user_16329,11.466,127.66,1,1.0701054334640503,135.80583073592186
user_16329,11.466,127.66,2,1.0819721221923828,137.18466876602173
user_16329,11.466,127.66,3,1.0849586725234985,137.5316879951954
user_16329,11.466,127.66,4,1.0896821022033691,138.08052218341828
user_16357,5.4,180.0,1,1.0847864151000977,194.80370807647705
user_16357,5.4,180.0,2,1.0886659622192383,195.48107700347902
user_16357,5.4,180.0,3,1.089674949645996,195.6572462081909
user_16357,5.4,180.0,4,1.0897303819656372,195.66692469120025
user_1636,7.24,146.82285714285715,1,1.0823912620544434,158.3232649040222
user_1636,7.24,146.82285714285715,2,1.0858741998672485,158.80942331518446
user_1636,7.24,146.82285714285715,3,1.089648723602295,159.33628212247575
user_1636,7.24,146.82285714285715,4,1.089379072189331,159.29864340782166
user_164,1.98,10.57,1,1.0824357271194458,11.27812289595604
user_164,1.98,10.57,2,1.0859636068344116,11.308427382707595
user_164,1.98,10.57,3,1.0896475315093994,11.340072295665742
user_164,1.98,10.57,4,1.0894185304641724,11.338105176687241
user_16407,180.19,373.04,1,1.0828922986984253,389.0257798039913
user_16407,180.19,373.04,2,1.0867464542388916,389.7690536999703
user_16407,180.19,373.04,3,1.0896697044372559,390.3328025007248
user_16407,180.19,373.04,4,1.0897676944732666,390.3516998791695
user_1641,1.34,149.28,1,1.08544921875,161.921357421875
user_1641,1.34,149.28,2,1.088536262512207,162.3780546760559
user_1641,1.34,149.28,3,1.089659333229065,162.54420175790787
user_1641,1.34,149.28,4,1.0897074937820435,162.5513266301155
user_16417,3.16,5361.71,1,1.0869876146316528,5827.837482384443
user_16417,3.16,5361.71,2,1.0903342962265015,5845.770843044519
user_16417,3.16,5361.71,3,1.0898640155792236,5843.2508206820485
user_16417,3.16,5361.71,4,1.0889846086502075,5838.538474682569
user_16430,7.99,365.64166666666665,1,1.0861250162124634,396.4444222567479
user_16430,7.99,365.64166666666665,2,1.089449405670166,397.6333956869443
user_16430,7.99,365.64166666666665,3,1.0895967483520508,397.68609304269154
user_16430,7.99,365.64166666666665,4,1.0893478393554688,397.59707032521567
user_16449,0.9,19.69,1,1.0850337743759155,21.287784620523453
user_16449,0.9,19.69,2,1.0889296531677246,21.360988183021547
user_16449,0.9,19.69,3,1.08965265750885,21.374573434591294
user_16449,0.9,19.69,4,1.089621901512146,21.373995529413225
user_16469,4.26,12.77,1,1.0863986015319824,13.50525209903717
user_16469,4.26,12.77,2,1.0899693965911865,13.535639564990998
user_16469,4.26,12.77,3,1.0895663499832153,13.532209638357163
user_16469,4.26,12.77,4,1.089126467704773,13.528466240167617
user_16503,7.6,54.575,1,1.068184733390808,57.777977851033214
user_16503,7.6,54.575,2,1.0815951824188232,58.407933694124225
